day,name,Job_Size_Max_Core_Count,Job_Size_Min_Core_Count,Job_Size_Per_Job_Core_Count,Number_of_Jobs_Running,Number_of_Jobs_Started,Number_of_Jobs_Submitted,Wait_Hours_Per_Job,Wall_Hours_Per_Job,Wall_Hours_Total,Wait_Hours_Total
46,Nidorina,1,1,1,1,0,0,0.00001875,3.02672,11.197,0
46,Nidorino,1,0,0,0,0,0,0,0.0793074,0,0
46,Ninetales,2,0,0,0,0,0,0.00001875,0.00478646,0,0.0000375
46,Oddish,2,1,1,1,0,0,0.00001875,3.03271,4.99705,0.0000375
46,Paras,2,0,0,0,0,0,0.00001875,0,2.84475,0.0000375
46,Parasect,0,0,0,0,0,0,0.00001875,0.0972371,6.20136,0
46,Persian,1,0,0,0,0,0,0,0,0,0
46,Pidgeot,0,0,0,0,0,0,0,0,2.62069,0.0000375
46,Pidgeotto,0,0,0,0,0,0,0.00001875,0.0755814,0,0.0000375
46,Pidgey,1,0,0,0,0,0,0.00001875,0.0372824,0,0.0000375
46,Pikachu,0,0,0,0,0,0,0.00001875,0,0.675314,0.0000375
46,Primeape,1,0,0,0,0,0,0.00001875,0.0353607,4.75786,0.0000375
46,Psyduck,1,0,0,0,0,0,1.875,0,0,3.75
46,Raichu,1,0,0,0,0,0,0.00001875,0.00592001,6.56375,0
46,Raticate,0,0,0,0,0,0,0.00001875,0.0204247,0.900879,0
46,Rattata,1,0,0,0,0,0,0,0,0,0
46,Sandshrew,0,0,0,0,0,0,0.00001875,0,0,0.0000375
46,Sandslash,2,0,0,0,0,0,0.00001875,0.0247407,3.88028,0
46,Spearow,0,0,0,0,0,0,0.00001875,0,0,0
46,Squirtle,1,0,0,0,0,0,0.00001875,0,3.62775,0.0000375
46,Venomoth,0,0,0,0,0,0,0,0.00332061,0,0.0000375
46,Venonat,1,0,0,0,0,0,0.00001875,0.0761403,0.676895,0
46,Venusaur,2,0,0,0,0,0,0,0,7.25312,0.0000375
46,Vileplume,1,0,0,0,0,0,0.00001875,0,0,0.0000375
46,Vulpix,3,0,0,0,0,0,0.00001875,0,0,0
46,Wartortle,0,0,0,0,0,0,0.00001875,0.0323956,0,0.0000375
46,Weedle,1,1,1,1,0,0,0.00001875,0.721995,2.7807,0.0000375
46,Wigglytuff,1,1,1,1,0,0,0,2.65832,20.812,0
46,Zubat,0,0,0,0,0,0,0.00001875,0.0430307,0,0.0000375
47,Arbok,3,3,3,1,1,1,0.0000517862,1.31582,18.5607,0.0001
47,Beedrill,2,0,0,0,0,0,0,0,0,0
47,Blastoise,1,0,0,0,0,0,0,0,1.66676,0.0001
47,Bulbasaur,1,0,0,0,0,0,0.0000375,0,0,0.0001
47,Butterfree,0,0,0,0,0,0,0,0.00552377,0,0
47,Caterpie,0,0,0,0,0,0,0,0,0,0
47,Charizard,1,0,0,0,0,0,0.0000375,0.0548151,0,0.0001
47,Charmander,0,0,0,0,0,0,0,0,0.0524627,0
47,Charmeleon,0,0,0,0,0,0,0,0.077498,1.35881,0
47,Clefable,1,1,1,2,0,0,0,3.00804,27.1608,0.0001
47,Clefairy,0,0,0,0,0,0,0,0.0223311,0,0.0001
47,Diglett,2,0,0,0,0,0,0.0000375,0,0,0.0001
47,Dugtrio,1,0,0,0,0,0,0.0000375,0.0303094,8.01594,0.0001
47,Ekans,1,1,1,3,1,1,0.0000375,2.7998,49.4697,0.0000375
47,Fearow,0,0,0,0,0,0,0,0.0370094,0,0.0001
47,Gloom,0,0,0,0,0,0,0.0000375,0.0323175,0,0.0001
47,Golbat,0,0,0,0,0,0,0.0000375,0,3.64955,0.0001
47,Golduck,0,0,0,0,0,0,0,0.0803539,0,0
47,Ivysaur,0,0,0,0,0,0,0.0000375,0,0,0
47,Jigglypuff,1,1,1,1,0,0,0.0000375,3,8.18659,0.0001
47,Kakuna,1,0,0,0,0,0,0,0,2.85617,0.0001
47,Mankey,1,0,0,0,0,0,0,0,0,0.0001
47,Meowth,0,0,0,0,0,0,0.0000375,0.0351396,3.9005,0.0001
47,Metapod,0,0,0,0,0,0,0,0.0283956,0.676061,0
47,Nidoking,1,0,0,0,0,0,0,0.00954762,1.09389,0
47,Nidoqueen,2,0,0,0,0,0,0,0.0211354,0,0
47,Nidorina,1,1,1,1,0,0,0,3.04966,6,0
47,Nidorino,1,0,0,0,0,0,0.0000375,0,0,0.0001
47,Ninetales,1,0,0,0,0,0,0,0,4.14059,0
47,Oddish,1,1,1,1,0,0,0,3,3,0.0001
47,Paras,2,0,0,0,0,0,0,0.00486247,0.761228,0.0001
47,Parasect,1,0,0,0,0,0,0,0,1.4179,0.0001
47,Persian,1,0,0,0,0,0,0.0000375,0.0478434,0,0.0001
47,Pidgeot,2,0,0,0,0,0,0.0000375,0,1.77151,0.0001
47,Pidgeotto,2,0,0,0,0,0,0.0000375,0.0822172,0,0.0001
47,Pidgey,1,0,0,0,0,0,0,0,0,0
47,Pikachu,2,0,0,0,0,0,0,0,2.19047,0.0001
47,Primeape,0,0,0,0,0,0,0,0.0510814,0,0.0001
47,Psyduck,1,0,0,0,0,0,0,0,3.93704,0
47,Raichu,1,0,0,0,0,0,0,0,0,0.0001
47,Raticate,1,0,0,0,0,0,0,0,2.20031,0
47,Rattata,1,0,0,0,0,0,0.0000375,0,0,0
47,Sandshrew,0,0,0,0,0,0,0.0000375,0.0347116,4.30205,0
47,Sandslash,0,0,0,0,0,0,0,0,0,0
47,Spearow,1,0,0,0,0,0,0.0000375,0.0293368,0,0.0001
47,Squirtle,1,0,0,0,0,0,0.0000375,0,0,0.0001
47,Venomoth,0,0,0,0,0,0,0,0.0522867,0,0.0001
47,Venonat,2,0,0,0,0,0,0.0000375,0.0724581,0,0.0001
47,Venusaur,1,0,0,0,0,0,0,0.0522697,2.97799,0.0001
47,Vileplume,0,0,0,0,0,0,0.0000375,0.0218572,0,0.0001
47,Vulpix,0,0,0,0,0,0,0,0.0900357,8.61454,0.0001
47,Wartortle,2,0,0,0,0,0,0.0000375,0,4.05296,0
47,Weedle,1,1,1,1,1,1,0.0000375,1.80441,3.91327,0.000175
47,Wigglytuff,1,1,1,1,0,0,0.0000375,3,18.8842,0
47,Zubat,0,0,0,0,0,0,0.0000375,0,0,0.0001
48,Arbok,3,3,3,2,1,0,3.40734,1.5,21,27.3956
48,Beedrill,0,0,0,0,0,0,0.0053481,0,0,0
48,Blastoise,0,0,0,0,0,0,0.0337459,0,0,0
48,Bulbasaur,0,0,0,0,0,0,0.0359251,0.0242821,0,4.43915
48,Butterfree,0,0,0,0,0,0,0,0.0345005,0.745214,0
48,Caterpie,0,0,0,0,0,0,0.0184177,0.0321143,3.48038,3.82684
48,Charizard,1,0,0,0,0,0,0.0160952,0.0468166,0,0
48,Charmander,1,0,0,0,0,0,0.0334524,0.0294474,0,2.0482
48,Charmeleon,1,0,0,0,0,0,0.0549067,0.0662151,6.4677,1.75027
48,Clefable,1,1,1,2,0,0,0,3.0246,33.6801,0
48,Clefairy,0,0,0,0,0,0,0.0465065,0.0672605,0,0.305123
48,Diglett,1,0,0,0,0,0,0,0,0,0
48,Dugtrio,1,0,0,0,0,0,0,0,6.36264,0.771934
48,Ekans,1,1,1,2,0,0,0,2.85,48.1377,0
48,Fearow,0,0,0,0,0,0,0.0528294,0,1.11166,5.08863
48,Gloom,0,0,0,0,0,0,0,0,0,0
48,Golbat,0,0,0,0,0,0,0.000145603,0.0973788,3.28511,2.19513
48,Golduck,3,0,0,0,0,0,0,0,1.06184,0.0762534
48,Ivysaur,2,0,0,0,0,0,0.0364433,0,3.05925,0
48,Jigglypuff,1,1,1,1,0,0,0,3,6,0
48,Kakuna,0,0,0,0,0,0,0.00472181,0.0465269,0,1.57233
48,Mankey,0,0,0,0,0,0,0,0.0749967,1.61613,1.65718
48,Meowth,0,0,0,0,0,0,0,0,0,2.75891
48,Metapod,0,0,0,0,0,0,0.0308383,0.0133551,0.410673,0
48,Nidoking,0,0,0,0,0,0,0,0.0385643,1.6195,0
48,Nidoqueen,0,0,0,0,0,0,0.0346479,0,2.97703,0
48,Nidorina,3,1,1,1,0,0,0,3,6,4.29331
48,Nidorino,2,0,0,0,0,0,0.00512024,0.0659579,1.16748,4.14501
48,Ninetales,2,0,0,0,0,0,0,0.0505572,0,2.65706
48,Oddish,1,1,1,1,0,0,0,3.01799,4.37539,0
48,Paras,1,0,0,0,0,0,0,0.0451519,1.85771,3.26417
48,Parasect,3,0,0,0,0,0,0.0188134,0.0558436,0.744047,0
48,Persian,0,0,0,0,0,0,0,0,4.00285,0
48,Pidgeot,0,0,0,0,0,0,0.0672237,0.0160589,7.09049,2.45212
48,Pidgeotto,1,0,0,0,0,0,0.0283746,0,1.21983,0
48,Pidgey,2,0,0,0,0,0,0,0,0,0
48,Pikachu,2,0,0,0,0,0,0,0.0030026,0,0.1054
48,Primeape,1,0,0,0,0,0,0.0506058,0,0.785307,0
48,Psyduck,0,0,0,0,0,0,0,0,0,0.546341
48,Raichu,1,0,0,0,0,0,0,0,1.68435,5.91759
48,Raticate,0,0,0,0,0,0,0.0163081,0,8.75145,1.45225
48,Rattata,1,0,0,0,0,0,0.0811255,0.0792394,3.5461,0
48,Sandshrew,2,0,0,0,0,0,0.0372999,0.00654746,0,4.90672
48,Sandslash,1,0,0,0,0,0,0.00482598,0.00808409,0,6.58717
48,Spearow,0,0,0,0,0,0,0,0.00576919,0,3.93833
48,Squirtle,1,0,0,0,0,0,0.110709,0.00315405,0,0
48,Venomoth,2,0,0,0,0,0,0,0.000351759,0,0
48,Venonat,0,0,0,0,0,0,0,0.0619649,5.30909,0
48,Venusaur,0,0,0,0,0,0,0,0.0321333,5.74953,0.471904
48,Vileplume,3,0,0,0,0,0,0,0.010597,8.11413,0
48,Vulpix,0,0,0,0,0,0,0,0,0,0
48,Wartortle,0,0,0,0,0,0,0.0154462,0.0511955,0.231492,0
48,Weedle,2,1,1,1,0,0,0.0084662,2.42924,7.00159,0
48,Wigglytuff,1,1,1,1,0,0,0.0771928,2.32776,13.9666,6.00925
48,Zubat,1,0,0,0,0,0,0.016562,0.045116,5.18005,0.639811
49,Arbok,3,3,3,2,1,0,6.88577,1.65897,19.8596,34.4288
49,Beedrill,2,0,0,0,0,0,0,0,0,2.32215
49,Blastoise,1,0,0,0,0,0,0.00548709,0.00290966,0,5.74565
49,Bulbasaur,0,0,0,0,0,0,0,0,2.68914,0
49,Butterfree,1,0,0,0,0,0,0,0.0378235,0,0.875216
49,Caterpie,2,0,0,0,0,0,0,0,0,0.44923
49,Charizard,0,0,0,0,0,0,0,0.0377429,0,2.47633
49,Charmander,0,0,0,0,0,0,0.0612469,0,0.176554,0
49,Charmeleon,0,0,0,0,0,0,0,0,2.7075,0.665328
49,Clefable,1,1,1,2,0,0,0,3.05817,27,3.41658
49,Clefairy,0,0,0,0,0,0,0.0200679,0,0,5.19689
49,Diglett,0,0,0,0,0,0,0.0124684,0,2.26555,0.164485
49,Dugtrio,1,0,0,0,0,0,0,0,0,0
49,Ekans,1,1,1,3,1,1,0.486319,2.67476,47.0078,0.972637
49,Fearow,1,0,0,0,0,0,0.0217661,0.0506746,7.06397,0
49,Gloom,2,0,0,0,0,0,0.0331281,0.0460487,1.66766,0
49,Golbat,1,1,1,1,1,1,0.0294427,0.07325,0.51275,0.000075
49,Golduck,2,0,0,0,0,0,0,0,7.72146,3.14806
49,Ivysaur,1,0,0,0,0,0,0,0.00516693,4.49364,2.62742
49,Jigglypuff,1,1,1,1,0,0,0,3,7.96625,0
49,Kakuna,1,0,0,0,0,0,0,0.0465914,0,0.48148
49,Mankey,0,0,0,0,0,0,0,0,3.17439,0
49,Meowth,1,0,0,0,0,0,0.0224845,0.0340229,0.784584,7.86211
49,Metapod,0,0,0,0,0,0,0,0,2.58845,4.66816
49,Nidoking,1,0,0,0,0,0,0,0.0199828,0,0
49,Nidoqueen,0,0,0,0,0,0,0,0,9.22589,0
49,Nidorina,2,1,1,2,1,1,0.142221,1.11199,10.0079,0.579
49,Nidorino,0,0,0,0,0,0,0,0.0569419,0,1.85949
49,Ninetales,0,0,0,0,0,0,0.0403723,0.0313634,4.02019,4.76823
49,Oddish,1,1,1,1,1,1,0.000225,1.17685,3.48246,0.130916
49,Paras,1,0,0,0,0,0,0,0,6.66007,5.53375
49,Parasect,0,0,0,0,0,0,0,0.0160664,0,6.05547
49,Persian,0,0,0,0,0,0,0.00363083,0.00909148,0,5.84604
49,Pidgeot,2,0,0,0,0,0,0.00284267,0,0,0.300948
49,Pidgeotto,0,0,0,0,0,0,0.0152743,0.00291472,4.22319,0.263071
49,Pidgey,2,0,0,0,0,0,0,0,0,3.96911
49,Pikachu,0,0,0,0,0,0,0.00141903,0,0,0
49,Primeape,1,0,0,0,0,0,0,0,9.20913,4.47852
49,Psyduck,0,0,0,0,0,0,0.0099656,0,4.56762,5.84771
49,Raichu,0,0,0,0,0,0,0.0408233,0,0,0
49,Raticate,0,0,0,0,0,0,0.0103744,0,3.09377,0
49,Rattata,0,0,0,0,0,0,0.0712537,0.00431987,1.97893,0
49,Sandshrew,1,0,0,0,0,0,0,0.00507254,0,3.50205
49,Sandslash,1,0,0,0,0,0,0,0.0119196,0,4.51207
49,Spearow,0,0,0,0,0,0,0.0640139,0,0,2.74372
49,Squirtle,1,0,0,0,0,0,0.0225265,0,1.17411,0
49,Venomoth,2,0,0,0,0,0,0.0629617,0,1.58,0
49,Venonat,2,0,0,0,0,0,0.0216204,0.0736161,0,4.06745
49,Venusaur,0,0,0,0,0,0,0.0438661,0.00269895,0,0
49,Vileplume,1,0,0,0,0,0,0,0,3.51202,0.0814318
49,Vulpix,1,0,0,0,0,0,0,0.0757345,1.31258,0.235519
49,Wartortle,1,1,1,13,13,13,0.473069,0.152534,12.8928,47.4594
49,Weedle,0,0,0,0,0,0,0,0.0688963,2.50198,0
49,Wigglytuff,1,1,1,1,0,0,0,3.00256,11.5294,0
49,Zubat,2,1,1,7,7,7,0.0225816,0.0368226,1.35242,1.83686
50,Arbok,3,3,3,1,1,0,8.38603,2.82131,16.9279,8.67505
50,Beedrill,1,0,0,0,0,0,0,0,0,0.921403
50,Blastoise,0,0,0,0,0,0,0,0,2.93059,2.41197
50,Bulbasaur,1,0,0,0,0,0,0,0.000256968,0.319354,0
50,Butterfree,1,0,0,0,0,0,0.0289055,0,0,0.207855
50,Caterpie,1,0,0,0,0,0,0,0,0,9.04907
50,Charizard,2,0,0,0,0,0,0,0,2.37094,2.9525
50,Charmander,0,0,0,0,0,0,0.0106282,0,0,5.80841
50,Charmeleon,1,0,0,0,0,0,0.00100385,0.0325337,0,3.85507
50,Clefable,1,1,1,2,0,0,0.0206085,3,27.166,0
50,Clefairy,1,0,0,0,0,0,0.0347375,0.0387951,0,0
50,Diglett,1,1,1,1,1,1,0.0273813,0.126134,5.63773,0.0547625
50,Dugtrio,1,0,0,0,0,0,0,0,3.14586,0
50,Ekans,1,1,1,3,1,1,0.0741625,2.8093,47.0221,5.12435
50,Fearow,2,0,0,0,0,0,0,0,0.83574,0
50,Gloom,1,0,0,0,0,0,0.0624712,0.0220049,0,0
50,Golbat,1,1,1,1,1,1,0.0417432,1.04705,1.04125,0
50,Golduck,0,0,0,0,0,0,0,0.0746676,0,0
50,Ivysaur,1,0,0,0,0,0,0.0426108,0.0420516,4.36597,0
50,Jigglypuff,1,1,1,1,0,0,0.0630673,3,8.88105,2.62405
50,Kakuna,0,0,0,0,0,0,0,0.0119041,0,0
50,Mankey,1,0,0,0,0,0,0.0410611,0.0494666,0,0
50,Meowth,0,0,0,0,0,0,0,0,0,0
50,Metapod,0,0,0,0,0,0,0.0294336,0,0,4.53882
50,Nidoking,0,0,0,0,0,0,0,0.0161048,3.689,0
50,Nidoqueen,0,0,0,0,0,0,0.0070499,0,0.911718,5.13997
50,Nidorina,1,1,1,2,2,2,0.059282,1.16713,18.8761,0.409137
50,Nidorino,1,0,0,0,0,0,0.0538388,0.0257266,1.40472,0
50,Ninetales,2,0,0,0,0,0,0.0682887,0.00459574,0,0
50,Oddish,1,1,1,1,1,1,0.0008875,0.80818,4.0409,1.2771
50,Paras,2,0,0,0,0,0,0,0,0,0
50,Parasect,2,0,0,0,0,0,0,0,4.83675,0
50,Persian,2,0,0,0,0,0,0,0,0,4.56735
50,Pidgeot,1,0,0,0,0,0,0.0242549,0,0,0
50,Pidgeotto,0,0,0,0,0,0,0.0297554,0.00958878,0,0
50,Pidgey,0,0,0,0,0,0,0,0.0377773,0.492147,0.279073
50,Pikachu,1,0,0,0,0,0,0,0.0354059,1.77292,3.08422
50,Primeape,2,0,0,0,0,0,0,0,0,0
50,Psyduck,0,0,0,0,0,0,0.0115933,0.00707987,0.345675,0
50,Raichu,0,0,0,0,0,0,0.0097789,0.0163245,0.76229,0
50,Raticate,0,0,0,0,0,0,0.0232324,0.0292217,0,0
50,Rattata,0,0,0,0,0,0,0,0,0,1.39473
50,Sandshrew,0,0,0,0,0,0,0.0138081,0.004614,0.686092,1.68713
50,Sandslash,1,0,0,0,0,0,0,0,0,0
50,Spearow,0,0,0,0,0,0,0.0143534,0,4.08599,5.02218
50,Squirtle,0,0,0,0,0,0,0.00337659,0.00679054,0,1.47563
50,Venomoth,0,0,0,0,0,0,0.0416747,0,0,0
50,Venonat,0,0,0,0,0,0,0.020004,0,3.89504,4.68635
50,Venusaur,1,0,0,0,0,0,0.0409907,0,2.65404,0
50,Vileplume,1,0,0,0,0,0,0,0,0,0
50,Vulpix,1,0,0,0,0,0,0.0632,0,2.01141,0
50,Wartortle,1,1,1,15,13,13,0.38851,0.260738,32.5475,34.9775
50,Weedle,1,1,1,1,1,1,0.0252584,1.13382,9.50402,0.0208375
50,Wigglytuff,1,1,1,1,0,0,0.0433722,3,10.0609,0.910095
50,Zubat,1,1,1,1,1,1,0.315352,0.522041,6.56402,1.74764
51,Arbok,4,3,3,2,1,0,10.7349,1.5,18,64.1898
51,Beedrill,2,0,0,0,0,0,0.012194,0.0229253,1.49727,0
51,Blastoise,0,0,0,0,0,0,0,0,1.11801,1.11151
51,Bulbasaur,0,0,0,0,0,0,0.0213934,0,0,0
51,Butterfree,1,0,0,0,0,0,0.0225078,0,4.5921,0
51,Caterpie,0,0,0,0,0,0,0,0.0447396,0,0
51,Charizard,0,0,0,0,0,0,0.100631,0,0.460915,0
51,Charmander,0,0,0,0,0,0,0,0.0364513,0,1.26719
51,Charmeleon,0,0,0,0,0,0,0,0,0,0.38701
51,Clefable,1,1,1,2,1,1,0.161043,1.82313,17.1288,0.149687
51,Clefairy,0,0,0,0,0,0,0.0340111,0.0228614,3.43499,0
51,Diglett,1,1,1,1,1,1,0.10896,0.0461941,0.021875,0.008825
51,Dugtrio,1,0,0,0,0,0,0.0176737,0,0,0
51,Ekans,2,1,1,2,1,1,0.0903125,2.90788,46.5261,0.0903125
51,Fearow,0,0,0,0,0,0,0,0,6.09043,0
51,Gloom,0,0,0,0,0,0,0.0922795,0,0,2.18158
51,Golbat,2,1,1,2,2,2,0.0000455362,0.136363,11.4468,5.60901
51,Golduck,0,0,0,0,0,0,0.0305796,0.0375475,5.55234,4.09798
51,Ivysaur,1,0,0,0,0,0,0,0.0443647,0,4.17317
51,Jigglypuff,1,1,1,1,0,0,0.00515666,3,8.06396,2.73716
51,Kakuna,1,0,0,0,0,0,0.000458062,0.059834,0,7.8151
51,Mankey,0,0,0,0,0,0,0.0341054,0.0219172,0,0
51,Meowth,2,0,0,0,0,0,0,0,0.109568,0
51,Metapod,0,0,0,0,0,0,0,0.0214132,0,0
51,Nidoking,2,0,0,0,0,0,0,0,0,0.527703
51,Nidoqueen,0,0,0,0,0,0,0.00328265,0,2.94433,1.72964
51,Nidorina,1,1,1,1,0,0,0,2.51419,21.3632,0
51,Nidorino,2,0,0,0,0,0,0.000770696,0,0,0.590303
51,Ninetales,1,0,0,0,0,0,0.0593378,0.0408462,0,1.83818
51,Oddish,2,1,1,1,0,0,0.0111669,1.0773,1.07527,0.800784
51,Paras,1,0,0,0,0,0,0.0122059,0,0,1.71065
51,Parasect,2,0,0,0,0,0,0.0154621,0,3.30783,0.0220589
51,Persian,0,0,0,0,0,0,0,0.069353,9.2761,0
51,Pidgeot,2,0,0,0,0,0,0.0382067,0,0,0
51,Pidgeotto,0,0,0,0,0,0,0,0.0381742,6.40573,0
51,Pidgey,1,0,0,0,0,0,0,0,0,0
51,Pikachu,0,0,0,0,0,0,0,0.0476722,0.204064,0
51,Primeape,2,0,0,0,0,0,0.00256807,0,0,0
51,Psyduck,2,0,0,0,0,0,0.000893586,0,0,0
51,Raichu,0,0,0,0,0,0,0,0,1.97205,0
51,Raticate,0,0,0,0,0,0,0.0677117,0,0,5.07719
51,Rattata,0,0,0,0,0,0,0.039885,0.077672,0,0
51,Sandshrew,1,0,0,0,0,0,0.0737747,0,0,3.19393
51,Sandslash,2,0,0,0,0,0,0,0.018568,5.99988,6.82441
51,Spearow,0,0,0,0,0,0,0,0,0.380052,0.121063
51,Squirtle,1,0,0,0,0,0,0,0.0246041,8.03098,0
51,Venomoth,2,0,0,0,0,0,0.0249104,0,2.36474,0
51,Venonat,1,0,0,0,0,0,0.0989148,0,0,0
51,Venusaur,0,0,0,0,0,0,0,0,0,4.73462
51,Vileplume,2,0,0,0,0,0,0.0217463,0.0190122,8.87729,3.45178
51,Vulpix,0,0,0,0,0,0,0,0.0417505,0,5.53482
51,Wartortle,1,1,1,18,18,18,0.0950916,0.126809,19.145,13.9119
51,Weedle,1,1,1,1,0,0,0,1.37302,1.37302,0.763145
51,Wigglytuff,1,1,1,1,0,0,0,3.00145,9,0.659343
51,Zubat,1,1,1,2,2,2,0.0868825,0.408346,4.90015,0.868825
52,Arbok,3,3,3,2,1,0,14.1098,1.48486,23.5218,112.787
52,Beedrill,0,0,0,0,0,0,0.0385321,0,0,2.34607
52,Blastoise,1,0,0,0,0,0,0,0,5.6748,4.12174
52,Bulbasaur,2,0,0,0,0,0,0,0.0250236,0,2.25049
52,Butterfree,2,0,0,0,0,0,0,0.053227,1.44445,0
52,Caterpie,2,0,0,0,0,0,0,0,0.653232,1.40821
52,Charizard,0,0,0,0,0,0,0,0.0223036,0,0
52,Charmander,2,0,0,0,0,0,0,0.0111877,0,0
52,Charmeleon,0,0,0,0,0,0,0,0,0,0
52,Clefable,2,1,1,1,0,0,0,3,12.9717,0
52,Clefairy,1,0,0,0,0,0,0,0,5.75639,0
52,Diglett,0,0,0,0,0,0,0.0298316,0,0,5.77253
52,Dugtrio,2,0,0,0,0,0,0,0,0,0
52,Ekans,1,1,1,2,0,0,0.00691456,2.8384,45.4143,0
52,Fearow,2,0,0,0,0,0,0,0.00280157,0,0
52,Gloom,0,0,0,0,0,0,0,0.047512,0,6.01015
52,Golbat,0,0,0,0,0,0,0,0,0,1.26201
52,Golduck,1,0,0,0,0,0,0.00304109,0,3.83428,0.0913897
52,Ivysaur,0,0,0,0,0,0,0,0.0889737,4.18421,0
52,Jigglypuff,1,1,1,1,0,0,0.0502375,3.01228,7.3535,1.16325
52,Kakuna,1,0,0,0,0,0,0,0,4.16882,3.92185
52,Mankey,0,0,0,0,0,0,0,0,1.75664,0.316315
52,Meowth,1,0,0,0,0,0,0.000414899,0.0217515,6.24284,0
52,Metapod,0,0,0,0,0,0,0.0184651,0,7.0007,0
52,Nidoking,1,0,0,0,0,0,0,0,0.499268,4.13866
52,Nidoqueen,1,0,0,0,0,0,0.0346701,0.0246684,0,4.76188
52,Nidorina,1,1,1,2,1,1,0.00085,1.67926,20.2724,1.72493
52,Nidorino,0,0,0,0,0,0,0,0.00786005,2.02997,0
52,Ninetales,0,0,0,0,0,0,0,0.0333018,0,0
52,Oddish,0,0,0,0,0,0,0,0,0,0
52,Paras,0,0,0,0,0,0,0.00698947,0,0,0.32935
52,Parasect,0,0,0,0,0,0,0,0.0396521,0,0
52,Persian,3,0,0,0,0,0,0,0,0,0.0270172
52,Pidgeot,1,0,0,0,0,0,0,0.0297685,1.89979,0
52,Pidgeotto,0,0,0,0,0,0,0.00819782,0,0,3.43576
52,Pidgey,0,0,0,0,0,0,0.00687996,0,3.21385,1.0495
52,Pikachu,1,0,0,0,0,0,0,0.00649291,0.590606,0
52,Primeape,1,0,0,0,0,0,0.0399297,0.0113479,5.17555,0
52,Psyduck,0,0,0,0,0,0,0,0.0408206,0,1.85931
52,Raichu,0,0,0,0,0,0,0,0,1.13505,2.90145
52,Raticate,1,0,0,0,0,0,0,0,0,6.99097
52,Rattata,1,0,0,0,0,0,0,0,2.60501,1.88323
52,Sandshrew,1,0,0,0,0,0,0,0.0177072,0,0
52,Sandslash,1,0,0,0,0,0,0.0115754,0,4.80383,0
52,Spearow,0,0,0,0,0,0,0.062782,0.0244908,2.53542,0
52,Squirtle,1,0,0,0,0,0,0.00887469,0.0380466,0,3.77454
52,Venomoth,2,0,0,0,0,0,0.0646878,0,0,0
52,Venonat,2,0,0,0,0,0,0.0405172,0,5.14408,0
52,Venusaur,1,0,0,0,0,0,0,0.0315401,1.41475,0
52,Vileplume,0,0,0,0,0,0,0,0.0553482,0,0.208248
52,Vulpix,2,0,0,0,0,0,0.0449488,0.00845131,0,7.19109
52,Wartortle,1,1,1,1,0,0,0.0725496,0.231875,2.93588,0.960087
52,Weedle,1,0,0,0,0,0,0,0.0628134,0,0
52,Wigglytuff,1,1,1,1,0,0,0,3,9,0
52,Zubat,2,1,1,1,0,0,0,0.226513,0.867086,0
53,Arbok,3,3,3,2,1,0,17.5666,1.5,21,125.896
53,Beedrill,2,0,0,0,0,0,0.066551,0.0336207,0,0
53,Blastoise,2,0,0,0,0,0,0,0.0466577,0.995078,0
53,Bulbasaur,0,0,0,0,0,0,0,0,0,4.30016
53,Butterfree,0,0,0,0,0,0,0.0118868,0,0,2.09194
53,Caterpie,1,0,0,0,0,0,0.000279117,0.0243553,0.140175,5.66323
53,Charizard,1,0,0,0,0,0,0,0.0209146,0,0
53,Charmander,0,0,0,0,0,0,0.0393481,0,1.19912,0
53,Charmeleon,0,0,0,0,0,0,0.0131735,0.00809952,3.17004,1.23742
53,Clefable,1,1,1,1,0,0,0.0384329,3,3,0
53,Clefairy,1,0,0,0,0,0,0,0,6.56454,0
53,Diglett,0,0,0,0,0,0,0,0,0,0
53,Dugtrio,2,0,0,0,0,0,0,0.0780497,1.17827,0
53,Ekans,1,1,1,2,0,0,0,2.88699,43.3049,6.24735
53,Fearow,0,0,0,0,0,0,0,0.0466583,5.34223,1.39624
53,Gloom,0,0,0,0,0,0,0.0214244,0.0579098,3.92276,0
53,Golbat,1,0,0,0,0,0,0,0,3.14611,0
53,Golduck,1,0,0,0,0,0,0.05079,0,6.17504,3.67895
53,Ivysaur,1,0,0,0,0,0,0,0.0270889,8.76814,0
53,Jigglypuff,2,1,1,1,0,0,0.0554527,3,6,2.50793
53,Kakuna,0,0,0,0,0,0,0.0367117,0.021609,0,0
53,Mankey,3,0,0,0,0,0,0,0.0127724,0,0
53,Meowth,0,0,0,0,0,0,0,0,0,0
53,Metapod,0,0,0,0,0,0,0.104357,0,0,1.71316
53,Nidoking,1,0,0,0,0,0,0,0.0233246,0,0
53,Nidoqueen,0,0,0,0,0,0,0.0141135,0,0,0.71236
53,Nidorina,1,1,1,1,0,0,0,2.62653,21.0122,0
53,Nidorino,0,0,0,0,0,0,0.0251813,0.0433877,0,1.56126
53,Ninetales,1,0,0,0,0,0,0,0,2.03413,0
53,Oddish,2,0,0,0,0,0,0.0223215,0.0358789,0,0
53,Paras,1,0,0,0,0,0,0,0.0260176,0,5.13669
53,Parasect,1,0,0,0,0,0,0.058372,0.0508653,1.14332,0
53,Persian,1,0,0,0,0,0,0,0,1.31197,1.44029
53,Pidgeot,0,0,0,0,0,0,0,0,7.26183,0
53,Pidgeotto,0,0,0,0,0,0,0,0,0.557377,2.39724
